TARGET_FID,N,9,0;CODCOMM,C,6;TYPE,C,3;LIBQUART,C,32;AREA,N,19,11;PERIMETER,N,19,11;BATIMENTS_,N,9,0;PATRLIB,C,36;CLEFPATR,C,8;CDCOL,C,1;CDPAT,C,5;CDELEM,C,2;CLASS,C,5;SYMBOLE,N,4,0;SHAPE_Leng,N,19,11;SHAPE_Area,N,19,11
2532;340172;L;HOPITAUX-FACULTES;1219,55066268;239,067607965;1273;Institut d'Hématologie E.Jeanbrau;70019300;7;70193;00;BT;104;12,7564781526;10,0907500059
2535;340172;D;HOPITAUX-FACULTES;0;0;0;Centre Sportif Univ. Motte Rouge;;;;;BT;104;126,818688825;989,659050116
2536;340172;D;HOPITAUX-FACULTES;2372,31833288;364,121333559;1274;CNRS;;;;;BT;104;491,364961026;2360,81559992
2562;340172;D;HOPITAUX-FACULTES;4040,22854726;350,193326338;1294;CNRS;;;;;BT;104;159,67755478;671,724099911
2563;340172;D;HOPITAUX-FACULTES;1219,55066268;239,067607965;1273;Institut d'Hématologie E.Jeanbrau;70019300;7;70193;00;BT;104;135,938766454;550,279850001
2585;340172;L;HOPITAUX-FACULTES;1219,55066268;239,067607965;1273;Institut d'Hématologie E.Jeanbrau;70019300;7;70193;00;BT;104;12,6920931205;9,9027500032
2586;340172;D;HOPITAUX-FACULTES;967,870837563;189,230511786;1284;Institut d'Hématologie E.Jeanbrau;70019300;7;70193;00;BT;104;189,298337467;968,84375004
2611;340172;D;HOPITAUX-FACULTES;7400,12649684;519,605555488;1269;Institut d'Hématologie E.Jeanbrau;70019300;7;70193;00;BT;104;681,781517288;6580,69375023
2631;340172;D;HOPITAUX-FACULTES;719,090165448;119,441815779;1266;Institut d'Hématologie E.Jeanbrau;70019300;7;70193;00;BT;104;140,077357099;618,800449971
2632;340172;L;HOPITAUX-FACULTES;2219,96835403;283,649936894;1259;Centre Sportif Univ. Motte Rouge;70000200;7;00002;00;BT;104;15,1531366083;11,7399000053
2634;340172;D;HOPITAUX-FACULTES;4148,26869376;669,391804525;1300;CNRS;70006400;7;00064;00;BT;104;697,009759346;4113,93370022
2664;340172;L;HOPITAUX-FACULTES;3912,16407199;338,559347551;1304;CNRS;;;;;BT;104;20,8064562489;26,0345999969
2680;340172;L;HOPITAUX-FACULTES;7400,12649684;519,605555488;1269;Institut d'Hématologie E.Jeanbrau;70019300;7;70193;00;BT;104;51,5449288004;88,6025500002
2681;340172;D;HOPITAUX-FACULTES;3912,16407199;338,559347551;1304;CNRS;;;;;BT;104;459,413740557;3138,77245014
2697;340172;D;HOPITAUX-FACULTES;1464,15544082;206,993077688;1159;Faculté des Sciences;70013200;7;00132;00;BT;104;53,0151633506;151,155899995
2699;340172;D;HOPITAUX-FACULTES;716,369415572;130,18457197;1161;Faculté des Sciences;70013200;7;00132;00;BT;104;72,6477009792;312,743299945
2700;340172;D;HOPITAUX-FACULTES;2531,04483488;313,868315488;1179;Faculté des Sciences;70013200;7;00132;00;BT;104;313,977548092;2533,35919983
2701;340172;D;HOPITAUX-FACULTES;1464,15544082;206,993077688;1159;Faculté des Sciences;70013200;7;00132;00;BT;104;190,562939503;1315,42050001
2704;340172;D;HOPITAUX-FACULTES;1664,72385022;235,08228726;1222;Faculté des Sciences;70013200;7;00132;00;BT;104;235,13745612;1664,83570022
2706;340172;D;HOPITAUX-FACULTES;990,539000193;179,342304847;1242;Faculté des Sciences;70013200;7;00132;00;BT;104;172,125768283;943,678300278
2707;340172;D;HOPITAUX-FACULTES;767,8424938;132,807377062;1175;Faculté des Sciences;70013200;7;00132;00;BT;104;54,6185199149;176,008949955
2708;340172;D;HOPITAUX-FACULTES;716,369415572;130,18457197;1161;Faculté des Sciences;70013200;7;00132;00;BT;104;85,7804175427;403,841000016
2709;340172;L;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;56,1252012254;109,276350083
2711;340172;D;HOPITAUX-FACULTES;767,8424938;132,807377062;1175;Faculté des Sciences;70013200;7;00132;00;BT;104;117,547642983;687,626350016
2713;340172;D;HOPITAUX-FACULTES;1113,78637496;182,229520308;1225;Faculté des Sciences;70013200;7;00132;00;BT;104;182,311549889;1115,07170012
2714;340172;D;HOPITAUX-FACULTES;1783,99664949;283,403481492;1172;Faculté des Sciences;70013200;7;00132;00;BT;104;293,971891753;1537,07834974
2717;340172;D;HOPITAUX-FACULTES;1511,30421252;240,351649868;1202;Faculté des Sciences;70013200;7;00132;00;BT;104;104,728546992;482,224849924
2718;340172;D;HOPITAUX-FACULTES;1783,99664949;283,403481492;1172;Faculté des Sciences;70013200;7;00132;00;BT;104;91,3056421511;249,181299993
2719;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;58,1378079903;199,228949962
2720;340172;D;HOPITAUX-FACULTES;1495,29687505;201,350627029;1235;Faculté des Sciences;70013200;7;00132;00;BT;104;201,364558114;1495,33470004
2723;340172;D;HOPITAUX-FACULTES;990,539000193;179,342304847;1242;Faculté des Sciences;70013200;7;00132;00;BT;104;33,5010768305;47,5961999874
2724;340172;D;HOPITAUX-FACULTES;1511,30421252;240,351649868;1202;Faculté des Sciences;70013200;7;00132;00;BT;104;179,981017304;1030,07919996
2725;340172;D;HOPITAUX-FACULTES;1980,90104718;266,950416786;1215;Faculté des Sciences;70013200;7;00132;00;BT;104;86,9230814892;104,890500066
2728;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;53,2766021278;161,430549992
2729;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;273,691409066;1897,49637791
2734;340172;D;HOPITAUX-FACULTES;1467,71360023;206,448508927;1164;Faculté Paul Valéry;70013200;7;00132;00;BT;104;21,1049150972;14,5022499939
2735;340172;D;HOPITAUX-FACULTES;2029,96669983;268,028491845;1191;Faculté des Sciences;70013200;7;00132;00;BT;104;125,966894918;375,247649909
2736;340172;D;HOPITAUX-FACULTES;285,747003081;62,9349593307;1177;Faculté des Sciences;70013200;7;00132;00;BT;104;90,0355146954;464,701450014
2738;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;49,9432715031;119,933699985
2739;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;48,0532973655;133,956750017
2740;340172;D;HOPITAUX-FACULTES;1914,92028468;286,872009414;1190;Faculté des Sciences;70013200;7;00132;00;BT;104;287,004513204;1915,82865004
2741;340172;L;HOPITAUX-FACULTES;2288,52419718;302,318290631;1247;Faculté des Sciences;70013200;7;00132;00;BT;104;313,735877288;2158,81635746
2742;340172;L;HOPITAUX-FACULTES;2141,22070302;185,179499515;1170;Faculté des Sciences;70013200;7;00132;00;BT;104;1383,44407715;4010,76081453
2750;340172;L;HOPITAUX-FACULTES;2951,23520314;447,771291031;1219;Faculté des Sciences;70013200;7;00132;00;BT;104;28,9338308634;41,227100001
2751;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;49,3231331054;119,27669752
2752;340172;D;HOPITAUX-FACULTES;1467,71360023;206,448508927;1164;Faculté Paul Valéry;70013200;7;00132;00;BT;104;203,777778044;1453,04480016
2753;340172;D;HOPITAUX-FACULTES;2951,23520314;447,771291031;1219;Faculté des Sciences;70013200;7;00132;00;BT;104;446,477126205;3005,75580003
2758;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;61,5055988474;197,531499976
2759;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;97,3580672325;591,352700097
2760;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;21,7182662181;26,5866999879
2761;340172;D;HOPITAUX-FACULTES;2029,96669983;268,028491845;1191;Faculté des Sciences;70013200;7;00132;00;BT;104;245,649454475;1655,11069999
2766;340172;L;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;28,52396356;39,5086000348
2767;340172;D;HOPITAUX-FACULTES;1209,80219388;168,676208838;1167;Faculté des Sciences;70013200;7;00132;00;BT;104;90,6071914831;495,07215004
2768;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;48,401122913;123,677800033
2769;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;135,875878354;518,034000101
2770;340172;D;HOPITAUX-FACULTES;1491,17317828;239,791945201;1227;Faculté des Sciences;70013200;7;00132;00;BT;104;239,867233241;1493,82180008
2771;340172;D;HOPITAUX-FACULTES;1980,90104718;266,950416786;1215;Faculté des Sciences;70013200;7;00132;00;BT;104;271,776223551;1878,31260013
2776;340172;L;HOPITAUX-FACULTES;2951,23520314;447,771291031;1219;Faculté des Sciences;70013200;7;00132;00;BT;104;29,1742647114;41,3633999889
2779;340172;D;HOPITAUX-FACULTES;1209,80219388;168,676208838;1167;Faculté des Sciences;70013200;7;00132;00;BT;104;115,029853507;716,757699981
2781;340172;D;HOPITAUX-FACULTES;592,878199888;144,616108871;1149;Faculté des Sciences;70013200;7;00132;00;BT;104;51,4325430307;165,161899972
2782;340172;D;HOPITAUX-FACULTES;1991,07360658;267,245775226;1236;Faculté des Sciences;70013200;7;00132;00;BT;104;267,374090997;1996,03845011
2783;340172;L;HOPITAUX-FACULTES;2241,49575666;301,611020568;1238;Faculté des Sciences;70013200;7;00132;00;BT;104;2881,04713331;6168,97283126
2789;340172;L;HOPITAUX-FACULTES;2951,23520314;447,771291031;1219;Faculté des Sciences;70013200;7;00132;00;BT;104;28,9696053112;41,1480000069
2790;340172;L;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;22,3061867299;22,7515184982
2792;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;49,9096549557;96,3430000229
2793;340172;D;HOPITAUX-FACULTES;1315,02768113;194,984899433;1243;Faculté des Sciences;70013200;7;00132;00;BT;104;195,044095484;1314,3796002
2794;340172;D;HOPITAUX-FACULTES;2000,1175687;312,262184328;1212;Faculté des Sciences;70013200;7;00132;00;BT;104;309,52955435;2027,94630029
2795;340172;D;HOPITAUX-FACULTES;102,82426872;40,6127803454;1171;Faculté des Sciences;70013200;7;00132;00;BT;104;273,953708544;2630,38955005
2802;340172;L;HOPITAUX-FACULTES;2951,23520314;447,771291031;1219;Faculté des Sciences;70013200;7;00132;00;BT;104;29,0490064441;41,1240499739
2803;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;88,3307985836;306,200800029
2804;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;46,6970375512;65,3981500076
2805;340172;D;HOPITAUX-FACULTES;592,878199888;144,616108871;1149;Faculté des Sciences;70013200;7;00132;00;BT;104;111,845910929;510,6494999
2806;340172;D;HOPITAUX-FACULTES;2141,22070302;185,179499515;1170;Faculté des Sciences;70013200;7;00132;00;BT;104;208,115130364;2684,07947763
2813;340172;L;HOPITAUX-FACULTES;592,878199888;144,616108871;1149;Faculté des Sciences;70013200;7;00132;00;BT;104;107,603478065;284,071749952
2818;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;110,036382481;419,162059554
2819;340172;D;HOPITAUX-FACULTES;99,1595094092;45,2783552786;1162;Faculté des Sciences;70013200;7;00132;00;BT;104;42,6064651515;110,945499991
2820;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;111,785277114;509,855885996
2824;340172;D;HOPITAUX-FACULTES;0;0;0;Faculté des Sciences;;;;;BT;104;44,1725461436;76,1324000088
2841;340172;L;HOPITAUX-FACULTES;2564,72930313;185,466944524;1163;Restaurant Universitaire Le Triolet;70019500;7;00195;00;BT;104;8,0395561508;3,9007140057
2870;340172;L;HOPITAUX-FACULTES;2564,72930313;185,466944524;1163;Restaurant Universitaire Le Triolet;70019500;7;00195;00;BT;104;35,9199149781;29,0327249873
2874;340172;D;HOPITAUX-FACULTES;2564,72930313;185,466944524;1163;Restaurant Universitaire Le Triolet;70019500;7;00195;00;BT;104;185,52086496;2566,87019053
2883;340172;L;HOPITAUX-FACULTES;0;0;0;Cité universitaire le Triolet;;;;;BT;104;19,3963199467;23,1638500058
2885;340172;D;HOPITAUX-FACULTES;432,933540643;92,2960445392;1097;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;92,2920897478;432,806300037
2909;340172;D;HOPITAUX-FACULTES;216,850106155;71,3239205958;1140;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;71,5062788211;217,443100033
2914;340172;D;HOPITAUX-FACULTES;0;0;0;Cité universitaire le Triolet;;;;;BT;104;119,233629517;503,237900006
2941;340172;L;HOPITAUX-FACULTES;0;0;0;Cité universitaire le Triolet;;;;;BT;104;31,071290867;46,7460500004
2942;340172;D;HOPITAUX-FACULTES;428,909671863;92,1875780358;1128;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;92,2663133165;429,503349989
2944;340172;D;HOPITAUX-FACULTES;431,723299981;91,8181629525;1116;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;91,9017020378;432,640000048
2970;340172;L;HOPITAUX-FACULTES;2564,72930313;185,466944524;1163;Restaurant Universitaire Le Triolet;70019500;7;00195;00;BT;104;37,0185795941;59,5302229975
2976;340172;D;HOPITAUX-FACULTES;86,3750375237;37,9462735036;1137;Cité universitaire le Triolet;70019500;7;00195;00;CI;0;137,488339182;498,908199995
2981;340172;D;HOPITAUX-FACULTES;0;0;0;Cité universitaire le Triolet;;;;;BT;104;106,724653275;453,564600022
2982;340172;D;HOPITAUX-FACULTES;1091,22463734;195,754918175;1125;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;195,798866021;1091,55979991
3013;340172;D;HOPITAUX-FACULTES;434,421840601;92,6672813399;1120;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;92,7414514178;434,446050021
3039;340172;D;HOPITAUX-FACULTES;1091,22463734;195,754918175;1125;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;37,2793066058;78,5717999942
3040;340172;D;HOPITAUX-FACULTES;432,365053196;93,5262633474;1126;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;93,4521306578;432,673549983
3216;340172;D;HOPITAUX-FACULTES;619,594450025;139,498087696;1152;Maison de Quartier Emma Calvé;00266200;0;02662;00;BC;109;139,592209526;619,251600185
3247;340172;D;HOPITAUX-FACULTES;424,621099956;91,9829708125;1110;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;92,1069952808;425,131399944
3281;340172;D;HOPITAUX-FACULTES;429,797384341;92,4836207917;1105;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;92,6090371349;430,595899934
3310;340172;D;HOPITAUX-FACULTES;434,278206173;92,4690402866;1091;Cité universitaire le Triolet;70019500;7;00195;00;BT;104;92,4795390531;434,089150005
3327;340172;D;HOPITAUX-FACULTES;2564,72930313;185,466944524;1163;Restaurant Universitaire Le Triolet;70019500;7;00195;00;BT;104;26,8975658915;30,3824688588
3345;340172;D;HOPITAUX-FACULTES;167,939362506;51,9063962062;1057;Collège du Jeu de Mail;70010700;7;00107;00;BT;104;51,7177039879;167,147099975
3346;340172;L;HOPITAUX-FACULTES;1978,2893532;209,927957227;1041;Collège du Jeu de Mail;70010700;7;00107;00;BT;104;51,5376196802;159,640580975
3350;340172;D;HOPITAUX-FACULTES;917,204559165;128,955463698;1032;Ecole élémentaire Eugène Pottier;00033502;0;00335;02;BC;109;134,331273739;809,958799965
3370;340172;D;HOPITAUX-FACULTES;665,289796952;116,483852541;1048;C.H.U la Colombière;70010700;7;00107;00;BT;104;115,642971396;661,638099984
3377;340172;L;HOPITAUX-FACULTES;917,204559165;128,955463698;1032;Ecole élémentaire Eugène Pottier;00033502;0;00335;02;BC;109;36,3472029386;80,3107500102
3584;340172;D;HOPITAUX-FACULTES;827,880509383;126,331536246;1040;Ecole maternelle Charlie Chaplin;00033702;0;00337;02;BC;109;135,762765056;917,146050001
3606;340172;L;HOPITAUX-FACULTES;917,204559165;128,955463698;1032;Ecole élémentaire Eugène Pottier;00033502;0;00335;02;BC;109;15,7338125986;14,2429999938
3654;340172;L;HOPITAUX-FACULTES;827,880509383;126,331536246;1040;Ecole maternelle Charlie Chaplin;00033702;0;00337;02;BC;109;26,8226261992;33,4774999956
3664;340172;D;HOPITAUX-FACULTES;1039,32907183;154,867756317;1015;Ecole élémentaire Jean Sibélius;00033602;0;00336;02;BC;109;174,635815658;1293,29105003
3709;340172;D;HOPITAUX-FACULTES;1978,2893532;209,927957227;1041;Collège du Jeu de Mail;70010700;7;00107;00;BT;104;226,383852562;2435,48219447
3743;340172;L;HOPITAUX-FACULTES;2523,18163768;537,414009685;1143;C.H.U Guy de Chauliac;70016400;7;00164;00;BT;104;16,0565651721;11,7240794976
3744;340172;L;HOPITAUX-FACULTES;426,459678088;87,7759408432;1121;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;18,8379128945;22,1322499764
3745;340172;D;HOPITAUX-FACULTES;426,459678088;87,7759408432;1121;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;90,7546520577;418,700999927
3748;340172;L;HOPITAUX-FACULTES;923,241306106;182,19866616;1124;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;17,2972902599;11,6853999745
3749;340172;D;HOPITAUX-FACULTES;150,097762496;59,1477359392;1080;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;68,027218588;188,299650075
3750;340172;D;HOPITAUX-FACULTES;291,250556385;85,5140872998;1072;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;85,5614862892;291,254250045
3751;340172;L;HOPITAUX-FACULTES;0;0;0;C.H.U Guy de Chauliac;;;;;BT;104;252,874978082;368,677274021
3752;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Guy de Chauliac;;;;;BT;104;70,997830288;207,182800051
3757;340172;L;HOPITAUX-FACULTES;12690,4605404;2252,56863936;1133;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;104,426146385;100,151549991
3759;340172;D;HOPITAUX-FACULTES;12690,4605404;2252,56863936;1133;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;249,193011109;1681,15154996
3763;340172;D;HOPITAUX-FACULTES;940,488571942;222,987643033;1132;Eglise Sainte Bernadette;;;;;BT;104;126,628680293;804,912749925
3764;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Saint Eloi;;;;;BT;104;125,738947107;425,676300083
3765;340172;D;HOPITAUX-FACULTES;12690,4605404;2252,56863936;1133;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;212,509658804;1211,95431496
3766;340172;D;HOPITAUX-FACULTES;1014,98330001;192,21957984;1075;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;206,826738283;1079,2240998
3767;340172;L;HOPITAUX-FACULTES;0;0;0;C.H.U Guy de Chauliac;;;;;BT;104;19,7397397072;24,2910245149
3770;340172;D;HOPITAUX-FACULTES;12690,4605404;2252,56863936;1133;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;146,64587398;1200,28645005
3771;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Saint Eloi;;;;;BT;104;105,034894132;491,846799975
3772;340172;D;HOPITAUX-FACULTES;441,034381216;123,793312735;1095;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;83,3009592869;337,028750056
3773;340172;D;HOPITAUX-FACULTES;2194,64831561;439,258324527;1142;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;350,97236664;2176,86154991
3775;340172;D;HOPITAUX-FACULTES;121,265612486;86,6038804397;1131;Eglise Sainte Bernadette;;;;;CE;0;140,566784334;472,301999944
3776;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Saint Eloi;;;;;BT;104;29,5001896326;50,0557000062
3777;340172;D;HOPITAUX-FACULTES;2194,64831561;439,258324527;1142;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;95,1294102485;503,575399941
3778;340172;L;HOPITAUX-FACULTES;12690,4605404;2252,56863936;1133;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;50,3835364427;144,554599976
3779;340172;L;HOPITAUX-FACULTES;0;0;0;C.H.U Guy de Chauliac;;;;;BT;104;15,1605919719;12,9778780512
3780;340172;D;HOPITAUX-FACULTES;88,8312375486;39,5940064913;1102;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;78,1148511372;308,577500003
3781;340172;L;HOPITAUX-FACULTES;2194,64831561;439,258324527;1142;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;83,4793615642;50,2005499611
3782;340172;L;HOPITAUX-FACULTES;0;0;0;C.H.U Guy de Chauliac;;;;;BT;104;15,3578147258;13,3098839974
3784;340172;D;HOPITAUX-FACULTES;1702,03230332;286,929002851;1123;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;99,8816702946;429,354199987
3786;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Saint Eloi;;;;;BT;104;29,2056574016;31,1632999971
3787;340172;D;HOPITAUX-FACULTES;407,357287501;83,0682047349;1130;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;119,463836701;608,479999914
3788;340172;D;HOPITAUX-FACULTES;146,849446892;54,5235781813;1093;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;54,6945250524;148,70515006
3789;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Saint Eloi;;;;;BT;104;27,9218920366;46,3451499825
3790;340172;L;HOPITAUX-FACULTES;0;0;0;C.H.U Guy de Chauliac;;;;;BT;104;16,192801617;15,4940795156
3793;340172;D;HOPITAUX-FACULTES;1702,03230332;286,929002851;1123;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;85,6445765242;350,09275001
3794;340172;L;HOPITAUX-FACULTES;121,265612486;86,6038804397;1131;Eglise Sainte Bernadette;;;;;CE;0;58,1293367032;155,951449926
3795;340172;D;HOPITAUX-FACULTES;1825,0427219;429,928540064;1056;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;424,803262144;2107,86440012
3796;340172;D;HOPITAUX-FACULTES;708,04375933;150,463648909;1114;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;172,184328788;973,211700061
3800;340172;D;HOPITAUX-FACULTES;1702,03230332;286,929002851;1123;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;78,4095120045;310,389399992
3801;340172;D;HOPITAUX-FACULTES;583,954665562;154,80997283;1127;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;155,397768029;619,177799826
3802;340172;D;HOPITAUX-FACULTES;708,04375933;150,463648909;1114;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;182,488038857;968,98455
3805;340172;D;HOPITAUX-FACULTES;1702,03230332;286,929002851;1123;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;71,2093291859;270,693850026
3806;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Saint Eloi;;;;;BT;104;64,5779198614;170,321549994
3808;340172;D;HOPITAUX-FACULTES;2523,18163768;537,414009685;1143;C.H.U Guy de Chauliac;70016400;7;00164;00;BT;104;337,616521049;1711,36624344
3809;340172;D;HOPITAUX-FACULTES;988,223543988;179,875664776;1119;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;274,61130357;1700,93225027
3810;340172;D;HOPITAUX-FACULTES;872,580603152;130,334079442;1141;C.H.U Guy de Chauliac;70016300;7;00163;00;BT;104;1152,1978197;11209,2950366
3811;340172;L;HOPITAUX-FACULTES;1702,03230332;286,929002851;1123;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;25,3811083817;35,2172999814
3812;340172;D;HOPITAUX-FACULTES;988,223543988;179,875664776;1119;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;279,540610015;1302,93409985
3814;340172;D;HOPITAUX-FACULTES;12690,4605404;2252,56863936;1133;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;116,163510012;726,327499972
3815;340172;D;HOPITAUX-FACULTES;2523,18163768;537,414009685;1143;C.H.U Guy de Chauliac;70016400;7;00164;00;BT;104;543,93284648;2561,2642485
3817;340172;D;HOPITAUX-FACULTES;0;0;0;C.H.U Guy de Chauliac;;;;;BT;104;170,768849696;1017,03372843
3818;340172;L;HOPITAUX-FACULTES;1702,03230332;286,929002851;1123;C.H.U Saint Eloi;70016400;7;00164;00;BT;104;13,723486124;11,324799999
