"VOI_NUM,N,9,2","ACV_NUM,N,9,2","X,N,13,5","Y,N,14,5","ACC_TBAN,C,3","ACC_TACC,C,3","DATE_,C,12","RIVOLI,C,10","ID_PP,N,10,0"
1320,4523,"3,8541","43,61482",OUI,OUI,"""30-07-2010""",1320,1060
1355,142,"3,85425","43,61501",NON,OUI,"""30-07-2010""",1355,1061
1355,141,"3,85511","43,61525",NON,OUI,"""30-07-2010""",1355,1062
1390,4949,"3,84914","43,61067",OUI,OUI,"""30-07-2010""",1390,1063
1390,4819,"3,85406","43,61013",OUI,OUI,"""30-07-2010""",1390,1064
1810,4960,"3,85303","43,60926",OUI,OUI,"""30-07-2010""",1810,1065
1810,4956,"3,8528","43,60894",OUI,OUI,"""30-07-2010""",1810,1066
2353,4953,"3,85284","43,60883",OUI,OUI,"""30-07-2010""",2353,1067
1044,4959,"3,85382","43,60829",OUI,OUI,"""30-07-2010""",1044,1068
1044,4957,"3,85324","43,60875",OUI,OUI,"""30-07-2010""",1044,1069
9999,8734,"3,83666","43,59607",OUI,OUI,"""30-07-2010""",9999,1070
617,2034,"3,83601","43,59618",OUI,OUI,"""30-07-2010""",617,1071
3219,2031,"3,83918","43,59849",NON,OUI,"""30-07-2010""",3219,1072
1363,2032,"3,83963","43,5973",OUI,OUI,"""30-07-2010""",1363,1073
1363,2032,"3,83872","43,59694",OUI,OUI,"""30-07-2010""",1363,1074
1363,9793,"3,84021","43,59762",OUI,OUI,"""30-07-2010""",1363,1075
1017,1918,"3,84039","43,59993",OUI,OUI,"""30-07-2010""",1017,1076
2404,1934,"3,83699","43,60057",NON,OUI,"""30-07-2010""",2404,1077
1884,1823,"3,84578","43,60035",NON,OUI,"""30-07-2010""",1884,1078
1363,1844,"3,84867","43,60135",NON,NON,"""30-07-2010""",1363,1079
2633,1836,"3,84399","43,6004",OUI,OUI,"""30-07-2010""",2633,1080
3079,1845,"3,84276","43,59989",OUI,OUI,"""30-07-2010""",3079,1081
883,1847,"3,8431","43,59951",OUI,OUI,"""30-07-2010""",883,1082
1467,1881,"3,84197","43,5995",NON,NON,"""30-07-2010""",1467,1083
1731,4964,"3,83987","43,60931",NON,OUI,"""30-07-2010""",1731,1084
1857,14752,"3,83826","43,60859",NON,NON,"""30-07-2010""",1857,1085
1781,2011,"3,83825","43,60721",OUI,OUI,"""30-07-2010""",1781,1086
1079,11192,"3,84123","43,6087",NON,OUI,"""30-07-2010""",1079,1087
1079,4898,"3,84535","43,60866",OUI,OUI,"""30-07-2010""",1079,1088
1079,4909,"3,84614","43,60863",OUI,OUI,"""30-07-2010""",1079,1089
1314,4911,"3,84786","43,6082",NON,OUI,"""30-07-2010""",1314,1090
600,639,"3,84801","43,60747",OUI,OUI,"""30-07-2010""",600,1091
1314,657,"3,85019","43,60527",OUI,OUI,"""30-07-2010""",1314,1092
864,655,"3,85037","43,60522",OUI,OUI,"""30-07-2010""",864,1093
864,646,"3,85097","43,60521",OUI,OUI,"""30-07-2010""",864,1094
807,648,"3,85274","43,60499",OUI,OUI,"""30-07-2010""",807,1095
864,9,"3,85364","43,60541",NON,OUI,"""30-07-2010""",864,1096
1027,649,"3,85207","43,60615",NON,OUI,"""30-07-2010""",1027,1097
1027,653,"3,8508","43,60699",NON,OUI,"""30-07-2010""",1027,1098
1027,652,"3,84973","43,6074",NON,OUI,"""30-07-2010""",1027,1099
1027,652,"3,84908","43,60776",NON,OUI,"""30-07-2010""",1027,1100
1027,4913,"3,84806","43,60834",NON,OUI,"""30-07-2010""",1027,1101
1131,4896,"3,84618","43,60697",OUI,OUI,"""30-07-2010""",1131,1102
1525,4897,"3,84609","43,60708",NON,OUI,"""30-07-2010""",1525,1103
1894,614,"3,84605","43,60688",OUI,OUI,"""30-07-2010""",1894,1104
806,4904,"3,84173","43,60794",NON,OUI,"""30-07-2010""",806,1105
1734,4906,"3,84221","43,6072",OUI,OUI,"""30-07-2010""",1734,1106
806,4918,"3,84195","43,60676",NON,OUI,"""30-07-2010""",806,1107
806,4918,"3,8421","43,60589",OUI,OUI,"""30-07-2010""",806,1108
806,625,"3,84414","43,6046",NON,OUI,"""30-07-2010""",806,1109
675,624,"3,84566","43,60524",OUI,OUI,"""30-07-2010""",675,1110
675,623,"3,8464","43,60569",OUI,OUI,"""30-07-2010""",675,1111
1525,3862,"3,8461","43,60691",OUI,OUI,"""30-07-2010""",1525,1112
1584,3863,"3,84752","43,60648",OUI,OUI,"""30-07-2010""",1584,1113
600,616,"3,84742","43,6044",OUI,OUI,"""30-07-2010""",600,1114
1525,612,"3,84784","43,60405",OUI,OUI,"""30-07-2010""",1525,1115
864,632,"3,84814","43,60414",NON,OUI,"""30-07-2010""",864,1116
864,632,"3,8491","43,60467",OUI,OUI,"""30-07-2010""",864,1117
864,656,"3,85011","43,60516",OUI,OUI,"""30-07-2010""",864,1118
531,635,"3,84994","43,60564",OUI,OUI,"""30-07-2010""",531,1119
1695,1874,"3,84976","43,60238",NON,OUI,"""30-07-2010""",1695,1120
1695,1874,"3,84941","43,60218",NON,OUI,"""30-07-2010""",1695,1121
681,1863,"3,85172","43,6015",NON,OUI,"""30-07-2010""",681,1122
1363,1862,"3,85224","43,60166",NON,OUI,"""30-07-2010""",1363,1123
1363,4888,"3,8527","43,60182",NON,OUI,"""30-07-2010""",1363,1124
1363,4888,"3,85469","43,60266",OUI,OUI,"""30-07-2010""",1363,1125
1363,4888,"3,85465","43,60265",NON,NON,"""30-07-2010""",1363,1126
1885,4889,"3,85432","43,60345",NON,OUI,"""30-07-2010""",1885,1127
1027,658,"3,85458","43,60522",NON,OUI,"""30-07-2010""",1027,1128
1027,658,"3,8538","43,60541",NON,OUI,"""30-07-2010""",1027,1129
1027,6481,"3,85623","43,60478",NON,OUI,"""30-07-2010""",1027,1130
1363,674,"3,85844","43,60424",OUI,OUI,"""30-07-2010""",1363,1131
863,675,"3,8585","43,60409",NON,NON,"""30-07-2010""",863,1132
1363,4874,"3,85615","43,60322",NON,OUI,"""30-07-2010""",1363,1133
1363,1864,"3,85146","43,6014",NON,OUI,"""30-07-2010""",1363,1134
1695,12292,"3,84908","43,60181",OUI,OUI,"""30-07-2010""",1695,1135
1695,1819,"3,84873","43,60141",NON,OUI,"""30-07-2010""",1695,1136
1468,1858,"3,8488","43,60165",OUI,OUI,"""30-07-2010""",1468,1137
1468,1873,"3,84823","43,60207",OUI,OUI,"""30-07-2010""",1468,1138
1468,1873,"3,84636","43,60386",OUI,OUI,"""30-07-2010""",1468,1139
864,631,"3,84783","43,60399",NON,OUI,"""30-07-2010""",864,1140
864,5748,"3,84619","43,60394",OUI,OUI,"""30-07-2010""",864,1141
864,5748,"3,84452","43,60442",NON,OUI,"""30-07-2010""",864,1142
864,1876,"3,8442","43,60441",NON,OUI,"""30-07-2010""",864,1143
864,1876,"3,84342","43,60437",NON,OUI,"""30-07-2010""",864,1144
864,1876,"3,84247","43,60439",NON,OUI,"""30-07-2010""",864,1145
864,1880,"3,8399","43,60456",NON,OUI,"""30-07-2010""",864,1146
864,1880,"3,83937","43,60453",NON,OUI,"""30-07-2010""",864,1147
1544,2010,"3,83621","43,60713",OUI,OUI,"""30-07-2010""",1544,1148
1544,2217,"3,83519","43,60808",OUI,OUI,"""30-07-2010""",1544,1149
1544,2215,"3,83614","43,60722",OUI,OUI,"""30-07-2010""",1544,1150
1544,2009,"3,8372","43,60631",OUI,OUI,"""30-07-2010""",1544,1151
2242,1965,"3,83872","43,60451",OUI,OUI,"""30-07-2010""",2242,1152
1781,1989,"3,83698","43,60634",OUI,OUI,"""30-07-2010""",1781,1153
1781,1988,"3,8356","43,6052",OUI,OUI,"""30-07-2010""",1781,1154
1781,1996,"3,83518","43,60485",OUI,OUI,"""30-07-2010""",1781,1155
2190,539,"3,85985","43,58857",NON,OUI,"""30-07-2010""",2190,1439
2544,537,"3,85999","43,58851",NON,OUI,"""30-07-2010""",2544,1440
2544,440,"3,86214","43,58933",NON,OUI,"""30-07-2010""",2544,1441
2548,6570,"3,86219","43,58941",NON,OUI,"""30-07-2010""",2548,1442
1254,556,"3,86254","43,59102",NON,NON,"""30-07-2010""",1254,1443
2543,561,"3,86235","43,5911",NON,OUI,"""30-07-2010""",2543,1444
1254,1725,"3,86151","43,59216",NON,OUI,"""30-07-2010""",1254,1445
1254,1725,"3,86013","43,59342",OUI,NON,"""30-07-2010""",1254,1446
2057,1724,"3,85988","43,59343",OUI,OUI,"""30-07-2010""",2057,1447
2057,1723,"3,85929","43,59288",NON,OUI,"""30-07-2010""",2057,1448
2057,442,"3,85759","43,59128",NON,OUI,"""30-07-2010""",2057,1449
3082,16594,"3,85677","43,58888",OUI,OUI,"""30-07-2010""",3082,1450
2283,16592,"3,85694","43,58856",OUI,OUI,"""30-07-2010""",2283,1451
3082,16595,"3,85808","43,58771",OUI,OUI,"""30-07-2010""",3082,1452
3082,584,"3,85947","43,58513",OUI,NON,"""30-07-2010""",3082,1453
1420,14992,"3,8607","43,5817",OUI,OUI,"""30-07-2010""",1420,1454
2284,15018,"3,85908","43,58505",OUI,OUI,"""30-07-2010""",2284,1455
2284,1458,"3,85971","43,58506",OUI,NON,"""30-07-2010""",2284,1456
2284,1458,"3,85992","43,58514",OUI,NON,"""30-07-2010""",2284,1457
809,6004,"3,85993","43,58539",OUI,OUI,"""30-07-2010""",809,1458
809,6004,"3,85864","43,58707",OUI,OUI,"""30-07-2010""",809,1459
2697,559,"3,86324","43,59002",NON,NON,"""30-07-2010""",2697,1460
2697,1555,"3,86449","43,58889",NON,OUI,"""30-07-2010""",2697,1461
1254,441,"3,86407","43,58885",NON,OUI,"""30-07-2010""",1254,1462
645,12676,"3,85222","43,59253",OUI,OUI,"""30-07-2010""",645,1463
645,6633,"3,8491","43,59152",NON,OUI,"""30-07-2010""",645,1464
645,12712,"3,84728","43,59126",NON,OUI,"""30-07-2010""",645,1465
645,12714,"3,84557","43,59099",NON,OUI,"""30-07-2010""",645,1466
2208,245,"3,84145","43,59258",NON,NON,"""30-07-2010""",2208,1467
2205,5990,"3,84091","43,59381",NON,OUI,"""30-07-2010""",2205,1468
2165,254,"3,84289","43,59346",NON,NON,"""30-07-2010""",2165,1469
1655,532,"3,84415","43,59499",OUI,NON,"""30-07-2010""",1655,1470
2168,535,"3,84431","43,59505",NON,NON,"""30-07-2010""",2168,1471
2168,6430,"3,84834","43,59477",OUI,NON,"""30-07-2010""",2168,1472
1512,530,"3,85078","43,59381",NON,OUI,"""30-07-2010""",1512,1473
2100,522,"3,85226","43,59279",OUI,OUI,"""30-07-2010""",2100,1474
3142,1906,"3,83766","43,59536",NON,OUI,"""30-07-2010""",3142,1475
2221,1911,"3,84059","43,59659",NON,NON,"""30-07-2010""",2221,1476
2904,2029,"3,84008","43,59723",OUI,NON,"""30-07-2010""",2904,1477
2904,2029,"3,84045","43,59676",NON,NON,"""30-07-2010""",2904,1478
2220,1910,"3,8396","43,59588",NON,NON,"""30-07-2010""",2220,1479
1512,501,"3,84235","43,59768",NON,NON,"""30-07-2010""",1512,1480
2202,1894,"3,843","43,59378",NON,NON,"""30-07-2010""",2202,1481
2202,1894,"3,84308","43,5936",NON,NON,"""30-07-2010""",2202,1482
2202,1895,"3,84284","43,59416",NON,NON,"""30-07-2010""",2202,1483
2202,1895,"3,8427","43,5945",NON,OUI,"""30-07-2010""",2202,1484
2203,261,"3,84255","43,59468",NON,NON,"""30-07-2010""",2203,1485
2202,1898,"3,84024","43,59508",NON,NON,"""30-07-2010""",2202,1486
2165,16092,"3,84001","43,59466",OUI,OUI,"""30-07-2010""",2165,1487
663,1837,"3,84369","43,59855",NON,NON,"""30-07-2010""",663,1488
1884,1840,"3,84578","43,60035",NON,OUI,"""30-07-2010""",1884,1489
1884,1840,"3,84586","43,60025",NON,OUI,"""30-07-2010""",1884,1490
1206,1852,"3,8465","43,59921",NON,OUI,"""30-07-2010""",1206,1491
1206,1852,"3,8469","43,59933",NON,NON,"""30-07-2010""",1206,1492
1655,13533,"3,84579","43,59755",NON,OUI,"""30-07-2010""",1655,1493
1655,13533,"3,8459","43,59771",NON,OUI,"""30-07-2010""",1655,1494
1206,497,"3,84569","43,5977",NON,NON,"""30-07-2010""",1206,1495
1206,13536,"3,84476","43,59856",NON,NON,"""30-07-2010""",1206,1496
1655,8676,"3,84515","43,59676",OUI,OUI,"""30-07-2010""",1655,1497
2100,8673,"3,84521","43,59654",NON,OUI,"""30-07-2010""",2100,1498
3108,5988,"3,84958","43,59534",NON,NON,"""30-07-2010""",3108,1499
1678,5987,"3,84971","43,59552",NON,OUI,"""30-07-2010""",1678,1500
1678,5987,"3,84895","43,59699",NON,OUI,"""30-07-2010""",1678,1501
2586,1810,"3,84851","43,59761",NON,NON,"""30-07-2010""",2586,1502
2586,1808,"3,84782","43,59856",NON,NON,"""30-07-2010""",2586,1503
1678,1809,"3,8484","43,59763",NON,OUI,"""30-07-2010""",1678,1504
1678,1807,"3,84745","43,59938",OUI,OUI,"""30-07-2010""",1678,1505
1655,1803,"3,84749","43,59962",OUI,NON,"""30-07-2010""",1655,1506
1434,1815,"3,84782","43,60002",NON,OUI,"""30-07-2010""",1434,1507
1434,13154,"3,84795","43,6002",NON,OUI,"""30-07-2010""",1434,1508
1434,13154,"3,84852","43,60126",NON,OUI,"""30-07-2010""",1434,1509
1434,13154,"3,84724","43,60118",NON,NON,"""30-07-2010""",1434,1510
1655,1851,"3,84728","43,59942",OUI,OUI,"""30-07-2010""",1655,1511
1512,16132,"3,84527","43,59636",NON,NON,"""30-07-2010""",1512,1512
1512,12112,"3,84797","43,59489",NON,NON,"""30-07-2010""",1512,1513
1491,12692,"3,85223","43,59184",OUI,OUI,"""30-07-2010""",1491,1514
1420,14993,"3,86036","43,58143",OUI,OUI,"""30-07-2010""",1420,1515
2514,6485,"3,86054","43,58119",OUI,OUI,"""30-07-2010""",2514,1516
2514,6486,"3,86007","43,58062",NON,NON,"""30-07-2010""",2514,1517
2514,6487,"3,85973","43,57958",NON,OUI,"""30-07-2010""",2514,1518
2514,15593,"3,86267","43,58206",NON,NON,"""30-07-2010""",2514,1519
1549,6403,"3,86765","43,57459",NON,OUI,"""30-07-2010""",1549,1520
401,6404,"3,86685","43,57485",NON,OUI,"""30-07-2010""",401,1521
700,6450,"3,86769","43,57547",NON,OUI,"""30-07-2010""",700,1522
700,6450,"3,868","43,57638",NON,OUI,"""30-07-2010""",700,1523
700,6451,"3,8681","43,5766",NON,OUI,"""30-07-2010""",700,1524
700,6451,"3,86869","43,57798",NON,OUI,"""30-07-2010""",700,1525
809,1489,"3,86876","43,57985",OUI,OUI,"""30-07-2010""",809,1526
809,1489,"3,86344","43,58219",OUI,OUI,"""30-07-2010""",809,1527
1678,6003,"3,85542","43,59037",NON,OUI,"""30-07-2010""",1678,1528
1678,12352,"3,85393","43,5916",NON,OUI,"""30-07-2010""",1678,1529
1678,12352,"3,85271","43,59259",OUI,OUI,"""30-07-2010""",1678,1530
1678,520,"3,85263","43,59271",OUI,OUI,"""30-07-2010""",1678,1531
1678,518,"3,85174","43,59343",OUI,OUI,"""30-07-2010""",1678,1532
435,490,"3,8697","43,59513",OUI,OUI,"""30-07-2010""",435,1628
435,490,"3,8701","43,59547",OUI,OUI,"""30-07-2010""",435,1629
1686,491,"3,86973","43,59508",OUI,OUI,"""30-07-2010""",1686,1630
1733,494,"3,87067","43,59472",OUI,OUI,"""30-07-2010""",1733,1631
1733,494,"3,8695","43,59516",OUI,OUI,"""30-07-2010""",1733,1632
1192,1611,"3,8692","43,5952",OUI,OUI,"""30-07-2010""",1192,1633
1192,489,"3,86915","43,59484",NON,NON,"""30-07-2010""",1192,1634
2592,488,"3,86989","43,5937",NON,NON,"""30-07-2010""",2592,1635
1192,1606,"3,87015","43,59428",NON,NON,"""30-07-2010""",1192,1636
1192,1606,"3,86971","43,59452",NON,NON,"""30-07-2010""",1192,1637
1192,1607,"3,87108","43,59471",OUI,OUI,"""30-07-2010""",1192,1638
940,1597,"3,8713","43,59467",OUI,OUI,"""30-07-2010""",940,1639
940,1597,"3,87059","43,59396",OUI,OUI,"""30-07-2010""",940,1640
940,473,"3,86944","43,59283",OUI,OUI,"""30-07-2010""",940,1641
1297,1617,"3,86959","43,59315",OUI,OUI,"""30-07-2010""",1297,1642
1297,1617,"3,86718","43,59443",OUI,OUI,"""30-07-2010""",1297,1643
2139,1621,"3,86638","43,59351",OUI,OUI,"""30-07-2010""",2139,1644
2139,1616,"3,86764","43,59517",OUI,OUI,"""30-07-2010""",2139,1645
1291,1615,"3,86766","43,59512",OUI,OUI,"""30-07-2010""",1291,1646
1291,1615,"3,868","43,59488",OUI,OUI,"""30-07-2010""",1291,1647
1686,1618,"3,86847","43,59572",OUI,OUI,"""30-07-2010""",1686,1648
2139,1660,"3,86814","43,59563",OUI,OUI,"""30-07-2010""",2139,1649
2139,1660,"3,86779","43,59527",OUI,OUI,"""30-07-2010""",2139,1650
1193,6606,"3,86751","43,59525",OUI,OUI,"""30-07-2010""",1193,1651
1193,6607,"3,86683","43,59567",NON,NON,"""30-07-2010""",1193,1652
1193,6607,"3,86586","43,59601",NON,OUI,"""30-07-2010""",1193,1653
1193,1647,"3,86535","43,59677",NON,NON,"""30-07-2010""",1193,1654
1193,1647,"3,86437","43,59734",OUI,OUI,"""30-07-2010""",1193,1655
753,1643,"3,86407","43,59747",OUI,NON,"""30-07-2010""",753,1656
2057,15932,"3,8641","43,59732",OUI,NON,"""30-07-2010""",2057,1657
2057,1645,"3,86352","43,59679",NON,NON,"""30-07-2010""",2057,1658
2057,1645,"3,86211","43,59545",OUI,OUI,"""30-07-2010""",2057,1659
2057,1648,"3,86445","43,59764",OUI,NON,"""30-07-2010""",2057,1660
2057,1648,"3,86494","43,59809",NON,NON,"""30-07-2010""",2057,1661
1083,1656,"3,86514","43,59819",NON,NON,"""30-07-2010""",1083,1662
1083,1656,"3,86587","43,59782",NON,NON,"""30-07-2010""",1083,1663
1332,1669,"3,86591","43,59784",OUI,NON,"""30-07-2010""",1332,1664
1083,1658,"3,86602","43,59774",NON,NON,"""30-07-2010""",1083,1665
1083,1658,"3,86673","43,59735",OUI,NON,"""30-07-2010""",1083,1666
1083,6608,"3,86818","43,59589",OUI,OUI,"""30-07-2010""",1083,1667
700,1490,"3,86919","43,58119",NON,NON,"""30-07-2010""",700,1668
700,1490,"3,8691","43,58027",OUI,OUI,"""30-07-2010""",700,1669
700,1501,"3,86931","43,58165",NON,OUI,"""30-07-2010""",700,1670
2500,1499,"3,872","43,58758",OUI,OUI,"""30-07-2010""",2500,1671
3162,1463,"3,86854","43,5857",NON,NON,"""30-07-2010""",3162,1672
2500,1464,"3,86814","43,58582",NON,NON,"""30-07-2010""",2500,1673
1459,1485,"3,86741","43,58535",NON,OUI,"""30-07-2010""",1459,1674
1459,1511,"3,86676","43,5852",OUI,OUI,"""30-07-2010""",1459,1675
400,1460,"3,86453","43,58638",OUI,OUI,"""30-07-2010""",400,1676
1678,1477,"3,86245","43,58553",OUI,OUI,"""30-07-2010""",1678,1677
809,1441,"3,86318","43,58236",OUI,OUI,"""30-07-2010""",809,1678
767,1472,"3,86359","43,58238",OUI,OUI,"""30-07-2010""",767,1679
1306,1491,"3,86649","43,58341",NON,OUI,"""30-07-2010""",1306,1680
1306,1493,"3,86755","43,58263",NON,OUI,"""30-07-2010""",1306,1681
1306,1493,"3,8689","43,58158",NON,OUI,"""30-07-2010""",1306,1682
616,1732,"3,85784","43,59153",NON,NON,"""30-07-2010""",616,1683
2274,1735,"3,85944","43,59301",NON,NON,"""30-07-2010""",2274,1684
2057,1726,"3,86005","43,59359",NON,NON,"""30-07-2010""",2057,1685
1649,1565,"3,87514","43,59375",OUI,OUI,"""30-07-2010""",1649,1686
1511,10133,"3,87488","43,59317",OUI,OUI,"""30-07-2010""",1511,1687
1686,1566,"3,87446","43,59295",OUI,OUI,"""30-07-2010""",1686,1688
1686,1566,"3,87351","43,59343",OUI,OUI,"""30-07-2010""",1686,1689
844,1579,"3,87351","43,59343",OUI,OUI,"""30-07-2010""",844,1690
1882,469,"3,87133","43,59294",NON,NON,"""30-07-2010""",1882,1691
845,1598,"3,87214","43,59415",OUI,OUI,"""30-07-2010""",845,1692
1686,1569,"3,87215","43,59425",OUI,OUI,"""30-07-2010""",1686,1693
1686,1600,"3,87151","43,59467",OUI,OUI,"""30-07-2010""",1686,1694
1686,1568,"3,8725","43,59404",OUI,OUI,"""30-07-2010""",1686,1695
1686,1583,"3,87338","43,5935",OUI,OUI,"""30-07-2010""",1686,1696
1066,1575,"3,87243","43,59208",NON,NON,"""30-07-2010""",1066,1697
1066,1575,"3,87354","43,59169",OUI,OUI,"""30-07-2010""",1066,1698
1511,1581,"3,87377","43,59178",NON,NON,"""30-07-2010""",1511,1699
2838,1573,"3,87446","43,59257",NON,NON,"""30-07-2010""",2838,1700
1862,1572,"3,87426","43,59267",OUI,OUI,"""30-07-2010""",1862,1701
1511,1564,"3,87452","43,59277",OUI,OUI,"""30-07-2010""",1511,1702
1511,5727,"3,87559","43,59467",OUI,OUI,"""30-07-2010""",1511,1703
1511,5727,"3,87506","43,59515",OUI,NON,"""30-07-2010""",1511,1704
1511,5727,"3,87459","43,59549",OUI,OUI,"""30-07-2010""",1511,1705
1511,5724,"3,87388","43,59626",OUI,OUI,"""30-07-2010""",1511,1706
1511,5731,"3,87587","43,59662",OUI,OUI,"""30-07-2010""",1511,1707
1683,16376,"3,87625","43,59678",OUI,OUI,"""30-07-2010""",1683,1708
1683,16392,"3,87633","43,59684",OUI,OUI,"""30-07-2010""",1683,1709
1462,5576,"3,87584","43,59872",OUI,OUI,"""30-07-2010""",1462,1710
2371,1556,"3,87114","43,58776",NON,NON,"""30-07-2010""",2371,1711
2370,1506,"3,87106","43,58772",NON,NON,"""30-07-2010""",2370,1712
1511,6005,"3,87229","43,58825",OUI,OUI,"""30-07-2010""",1511,1713
1511,6005,"3,87288","43,58953",NON,OUI,"""30-07-2010""",1511,1714
1511,6005,"3,87356","43,59132",NON,NON,"""30-07-2010""",1511,1715
1459,1574,"3,87345","43,59145",NON,OUI,"""30-07-2010""",1459,1716
445,1543,"3,86992","43,58995",NON,NON,"""30-07-2010""",445,1717
445,1544,"3,87027","43,58959",NON,NON,"""30-07-2010""",445,1718
505,1517,"3,87002","43,58903",NON,OUI,"""30-07-2010""",505,1719
505,1521,"3,8692","43,58984",NON,NON,"""30-07-2010""",505,1720
1459,1518,"3,87003","43,58891",NON,NON,"""30-07-2010""",1459,1721
3073,1465,"3,86811","43,58741",NON,OUI,"""30-07-2010""",3073,1722
2461,13872,"3,86751","43,58758",NON,NON,"""30-07-2010""",2461,1723
2462,1536,"3,86736","43,58751",NON,OUI,"""30-07-2010""",2462,1724
2462,10034,"3,86634","43,58799",NON,NON,"""30-07-2010""",2462,1725
2461,10032,"3,86578","43,58824",OUI,OUI,"""30-07-2010""",2461,1726
3066,1497,"3,86806","43,58728",NON,OUI,"""30-07-2010""",3066,1727
1459,1505,"3,86847","43,58645",NON,NON,"""30-07-2010""",1459,1728
1459,1524,"3,86964","43,58848",NON,NON,"""30-07-2010""",1459,1729
1372,1677,"3,86316","43,60138",NON,NON,"""30-07-2010""",1372,1730
994,1686,"3,8639","43,60138",OUI,NON,"""30-07-2010""",994,1731
2012,1679,"3,86391","43,60123",NON,NON,"""30-07-2010""",2012,1732
1245,11993,"3,86632","43,59994",NON,NON,"""30-07-2010""",1245,1733
1245,1710,"3,866","43,59923",NON,NON,"""30-07-2010""",1245,1734
2057,1663,"3,86609","43,59913",NON,NON,"""30-07-2010""",2057,1735
1246,1711,"3,86571","43,59906",NON,NON,"""30-07-2010""",1246,1736
1117,1683,"3,86483","43,59939",NON,NON,"""30-07-2010""",1117,1737
2057,1649,"3,86522","43,59835",NON,NON,"""30-07-2010""",2057,1738
1173,1652,"3,86569","43,59855",NON,NON,"""30-07-2010""",1173,1739
2174,1651,"3,86835","43,59841",NON,NON,"""30-07-2010""",2174,1740
532,1661,"3,86605","43,59898",NON,NON,"""30-07-2010""",532,1741
2057,1662,"3,86582","43,59889",NON,NON,"""30-07-2010""",2057,1742
2057,1664,"3,86671","43,59971",NON,NON,"""30-07-2010""",2057,1743
2012,1707,"3,8667","43,59982",NON,NON,"""30-07-2010""",2012,1744
2057,1693,"3,86686","43,59985",NON,NON,"""30-07-2010""",2057,1745
849,1695,"3,86706","43,60029",NON,NON,"""30-07-2010""",849,1746
2057,5650,"3,86777","43,60067",OUI,OUI,"""30-07-2010""",2057,1747
1372,5649,"3,86767","43,60079",OUI,OUI,"""30-07-2010""",1372,1748
1372,5649,"3,86662","43,60104",NON,OUI,"""30-07-2010""",1372,1749
1372,1678,"3,86401","43,60129",OUI,NON,"""30-07-2010""",1372,1750
659,1701,"3,86873","43,60005",NON,NON,"""30-07-2010""",659,1751
659,9375,"3,86794","43,60061",OUI,OUI,"""30-07-2010""",659,1752
685,1700,"3,86818","43,60017",NON,NON,"""30-07-2010""",685,1753
1929,1699,"3,86761","43,60045",NON,NON,"""30-07-2010""",1929,1754
406,1698,"3,86805","43,60007",NON,OUI,"""30-07-2010""",406,1755
1486,1696,"3,8674","43,6002",OUI,OUI,"""30-07-2010""",1486,1756
1486,1666,"3,86813","43,59917",NON,NON,"""30-07-2010""",1486,1757
859,1705,"3,86824","43,59919",NON,NON,"""30-07-2010""",859,1758
1928,1706,"3,86862","43,59926",NON,NON,"""30-07-2010""",1928,1759
859,1704,"3,86894","43,59949",NON,OUI,"""30-07-2010""",859,1760
1929,1703,"3,86857","43,59977",NON,NON,"""30-07-2010""",1929,1761
1929,1703,"3,86829","43,59996",NON,OUI,"""30-07-2010""",1929,1762
859,1702,"3,86907","43,59955",NON,NON,"""30-07-2010""",859,1763
1486,1653,"3,86891","43,59739",OUI,OUI,"""30-07-2010""",1486,1764
2139,1659,"3,86883","43,59689",OUI,OUI,"""30-07-2010""",2139,1765
2139,1659,"3,86852","43,5961",OUI,OUI,"""30-07-2010""",2139,1766
2139,5701,"3,86912","43,59696",OUI,OUI,"""30-07-2010""",2139,1767
2139,5701,"3,8702","43,59733",OUI,OUI,"""30-07-2010""",2139,1768
2139,5701,"3,87096","43,59782",OUI,OUI,"""30-07-2010""",2139,1769
1101,5715,"3,87191","43,59754",NON,NON,"""30-07-2010""",1101,1770
1720,5708,"3,87183","43,59807",NON,NON,"""30-07-2010""",1720,1771
2139,5697,"3,87302","43,59879",NON,NON,"""30-07-2010""",2139,1772
904,5580,"3,87516","43,59966",OUI,NON,"""30-07-2010""",904,1773
587,5590,"3,87535","43,5997",OUI,OUI,"""30-07-2010""",587,1774
2131,5591,"3,87589","43,59979",OUI,OUI,"""30-07-2010""",2131,1775
