N° Election;Election;Code Commune;Commune;N° Bureau;Bureau;Circonscritpion;Canton;Inscrits;Votants;Nuls;Blancs;Exprimés;Procurations;N° Candidat;Candidat;Nombre de Voix
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;9;Liste MELENCHON Jean-Luc                          ;50
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;10;Liste HUSSET Marie Jeanne                         ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;11;Liste MAHUET Eric                                 ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;12;Liste POUTOU Philippe                             ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;13;Liste ROZIÈRE Virginie                            ;103
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;14;Liste BOVÉ José                                   ;147
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;15;Liste ALLIOT-MARIE Michèle                        ;100
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;16;Liste BOUSSION Joseph                             ;38
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;18;Liste NÈGRE Anne                                  ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;19;Liste CHAMAGNE Régis                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;21;Liste MARTINEZ Jean-Claude                        ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;22;Liste LESELLIER Pascal                            ;12
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;23;Liste JUY Monique                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;71;Ecole élémentaire Jeanne d'Arc;2;07;1243;592;3;10;579;15;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;2;Liste TORREMOCHA Sandra                           ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;3;Liste TELLECHEA Jean                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;5;Liste ALIOT Louis                                 ;103
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;6;Liste ROCHEFORT Robert                            ;32
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;7;Liste MARTY Philippe                              ;8
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;9;Liste MELENCHON Jean-Luc                          ;53
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;10;Liste HUSSET Marie Jeanne                         ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;11;Liste MAHUET Eric                                 ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;12;Liste POUTOU Philippe                             ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;13;Liste ROZIÈRE Virginie                            ;75
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;14;Liste BOVÉ José                                   ;154
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;15;Liste ALLIOT-MARIE Michèle                        ;53
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;16;Liste BOUSSION Joseph                             ;33
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;17;Liste LENNE Francis                               ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;18;Liste NÈGRE Anne                                  ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;19;Liste CHAMAGNE Régis                              ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;21;Liste MARTINEZ Jean-Claude                        ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;22;Liste LESELLIER Pascal                            ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;23;Liste JUY Monique                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;72;Ecole maternelle du Dr Roux;2;07;1318;565;0;3;562;12;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;2;Liste TORREMOCHA Sandra                           ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;5;Liste ALIOT Louis                                 ;89
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;6;Liste ROCHEFORT Robert                            ;42
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;7;Liste MARTY Philippe                              ;8
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;9;Liste MELENCHON Jean-Luc                          ;61
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;10;Liste HUSSET Marie Jeanne                         ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;11;Liste MAHUET Eric                                 ;6
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;12;Liste POUTOU Philippe                             ;5
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;13;Liste ROZIÈRE Virginie                            ;112
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;14;Liste BOVÉ José                                   ;106
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;15;Liste ALLIOT-MARIE Michèle                        ;70
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;16;Liste BOUSSION Joseph                             ;28
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;18;Liste NÈGRE Anne                                  ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;19;Liste CHAMAGNE Régis                              ;1
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;20;Liste GHAZOUANE Sami                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;21;Liste MARTINEZ Jean-Claude                        ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;22;Liste LESELLIER Pascal                            ;17
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;23;Liste JUY Monique                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;24;Liste CAMUS Renaud                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;73;Ecole maternelle du Dr Roux;2;07;1269;578;9;8;561;13;25;Liste GROS Martine                                ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;1;Liste HONDEMA-MOKRANE Faïrouz                     ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;2;Liste TORREMOCHA Sandra                           ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;3;Liste TELLECHEA Jean                              ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;4;Liste COUROSSE Gaël                               ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;5;Liste ALIOT Louis                                 ;78
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;6;Liste ROCHEFORT Robert                            ;21
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;7;Liste MARTY Philippe                              ;7
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;8;Liste PRADALIER Nicole                            ;0
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;9;Liste MELENCHON Jean-Luc                          ;27
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;10;Liste HUSSET Marie Jeanne                         ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;11;Liste MAHUET Eric                                 ;2
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;12;Liste POUTOU Philippe                             ;3
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;13;Liste ROZIÈRE Virginie                            ;52
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;14;Liste BOVÉ José                                   ;55
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;15;Liste ALLIOT-MARIE Michèle                        ;70
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;16;Liste BOUSSION Joseph                             ;14
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;17;Liste LENNE Francis                               ;4
277;Election du Parlement Européen - Scrutin du 25 Mai 2014;34172;Montpellier;74;Ecole maternelle du Dr Roux;2;07;886;362;1;7;354;8;18;Liste NÈGRE Anne                                  ;1
